Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
bunty,BCP_Nootsie,2022-10-23,00:00:04,21.0529296875,76.60312990321579,978.2328019943168,343.1789556893251,21.743730982440002,1015,21.64506771096,1004
bunty,BCP_Nootsie,2022-10-23,00:10:02,20.9416015625,77.01519204841195,978.1737965583746,343.70176203997255,21.11564908008,896,21.542894920080002,996
bunty,BCP_Nootsie,2022-10-23,00:20:03,20.987109375,77.55562818582088,978.0063420380485,344.7644277482993,21.743730982440002,1014,21.332155909500003,1011
bunty,BCP_Nootsie,2022-10-23,00:30:02,20.911328125,78.43094692429804,977.967547125991,345.4966053114766,21.743730982440002,910,21.43432870038,972
bunty,BCP_Nootsie,2022-10-23,00:40:03,20.8,78.7701653409953,977.9657815205408,345.49628814295386,20.38501291734,1015,21.332155909500003,974
bunty,BCP_Nootsie,2022-10-23,00:50:02,20.708984375,79.36388517588921,977.7242267706114,347.4361904254184,21.95523293202,599,21.542894920080002,1012
bunty,BCP_Nootsie,2022-10-23,01:00:03,20.6533203125,79.65539366197878,977.6028830625822,348.3851016607183,21.95523293202,1015,21.22998311862,1015
bunty,BCP_Nootsie,2022-10-23,01:10:02,20.5521484375,80.44889822690024,977.5202349490147,348.95320616262234,21.538637720460002,1015,21.74724050184,1012
bunty,BCP_Nootsie,2022-10-23,01:20:03,20.4916015625,80.64934897788379,977.516782113049,349.2111364489841,21.846285242820002,962,21.43432870038,1009
bunty,BCP_Nootsie,2022-10-23,01:30:03,20.3751953125,81.52394002135193,977.5159773924935,349.1595502417776,21.846285242820002,1002,21.332155909500003,1014
bunty,BCP_Nootsie,2022-10-23,01:40:03,20.410546875,81.61472986034573,977.4897988124435,349.610290306042,21.641191980840002,1015,21.22998311862,1015
bunty,BCP_Nootsie,2022-10-23,01:50:02,20.3955078125,81.89222887805727,977.5458288741422,349.3066343294819,21.846285242820002,1003,21.542894920080002,1015
bunty,BCP_Nootsie,2022-10-23,02:00:03,20.334765625,82.48129175396974,977.5071631014727,349.23658658943054,21.42969003126,972,21.332155909500003,1015
bunty,BCP_Nootsie,2022-10-23,02:10:03,20.4560546875,82.29077806512724,977.5490825443783,349.0739641616366,21.42969003126,1015,21.43432870038,1015
bunty,BCP_Nootsie,2022-10-23,02:20:03,20.4560546875,82.45457106790778,977.522623250391,349.08834616614547,21.538637720460002,890,21.332155909500003,958
bunty,BCP_Nootsie,2022-10-23,02:30:02,20.4916015625,82.81398043638116,977.5920811975054,348.6789833324235,21.21818808168,1003,21.12141689892,969
bunty,BCP_Nootsie,2022-10-23,02:40:03,20.537109375,82.64722797885472,977.7204341995547,347.2806045359007,21.32715102966,1008,21.542894920080002,947
bunty,BCP_Nootsie,2022-10-23,02:50:03,20.602734375,82.75405295674622,977.6481946958004,348.1292843000889,21.846285242820002,734,21.019244108040002,1012
bunty,BCP_Nootsie,2022-10-23,03:00:02,20.628125,82.35837158118974,977.4674080451309,349.6180083918727,21.846285242820002,990,21.12141689892,1012
bunty,BCP_Nootsie,2022-10-23,03:10:03,20.628125,82.9745175884964,977.4118620144992,350.28156443183076,21.538637720460002,1015,21.22998311862,996
bunty,BCP_Nootsie,2022-10-23,03:20:02,20.633203125,83.15967598317987,977.4556469606368,349.97855287345476,21.21818808168,593,21.22998311862,1015
bunty,BCP_Nootsie,2022-10-23,03:30:02,20.61796875,83.23015293838507,977.4340061819993,349.8743763077552,21.32715102966,869,21.12141689892,988
bunty,BCP_Nootsie,2022-10-23,03:40:03,20.63828125,83.38457662888678,977.5294738403816,349.0298883442667,21.538637720460002,913,21.019244108040002,978
bunty,BCP_Nootsie,2022-10-23,03:50:02,20.69375,83.19904434440024,977.5096655022284,349.2723616452055,21.32715102966,997,21.12141689892,1015
bunty,BCP_Nootsie,2022-10-23,04:00:03,20.6685546875,83.12753736072462,977.3874114435752,350.27691610802896,21.11564908008,921,21.22998311862,1006
bunty,BCP_Nootsie,2022-10-23,04:10:02,20.698828125,83.68607894615532,977.3831187758934,350.37127946057427,20.9105558181,702,21.019244108040002,1012
bunty,BCP_Nootsie,2022-10-23,04:20:03,20.729296875,83.68813884697418,977.3152856957346,350.63474596558575,21.42969003126,531,20.8148832675,1015
bunty,BCP_Nootsie,2022-10-23,04:30:03,20.734375,83.43897550571704,977.2244393861401,351.5998611182513,21.641191980840002,1015,21.12141689892,997
bunty,BCP_Nootsie,2022-10-23,04:40:02,20.729296875,83.54820526267538,977.2428195784987,351.64303730604473,21.32715102966,1011,21.22998311862,998
bunty,BCP_Nootsie,2022-10-23,04:50:03,20.7646484375,83.740875255501,977.1831594741265,352.081168169358,21.42969003126,645,20.706332306580002,1015
bunty,BCP_Nootsie,2022-10-23,05:00:02,20.7697265625,83.90522654008404,977.1783287562437,352.1494926358604,21.641191980840002,1010,20.8148832675,944
bunty,BCP_Nootsie,2022-10-23,05:10:03,20.7748046875,84.01600147595143,977.115833630694,352.4878378500935,21.538637720460002,1003,20.706332306580002,1015
bunty,BCP_Nootsie,2022-10-23,05:20:02,20.81015625,83.7181847838131,976.9752795454407,353.7304462503838,21.11564908008,1015,21.12141689892,1002
bunty,BCP_Nootsie,2022-10-23,05:30:02,20.8353515625,83.89059989929642,976.9981593578467,353.8242223999008,21.21818808168,988,21.43432870038,1015
bunty,BCP_Nootsie,2022-10-23,05:40:02,20.83046875,84.3215449038556,977.0355658944765,353.4777649705604,21.0130948197,1009,21.12141689892,959
bunty,BCP_Nootsie,2022-10-23,05:50:03,20.805078125,84.1769499186626,977.0795837133861,352.85230046724575,21.641191980840002,964,21.12141689892,950
bunty,BCP_Nootsie,2022-10-23,06:00:02,20.8203125,84.1839718672637,977.1631869697832,352.3962353368425,21.538637720460002,1014,21.22998311862,1010
bunty,BCP_Nootsie,2022-10-23,06:10:03,20.7849609375,84.75316378781622,977.2736967386311,351.2797026108466,21.0130948197,1015,20.8148832675,1006
bunty,BCP_Nootsie,2022-10-23,06:20:03,20.6583984375,85.41732763785559,977.2920470389766,351.4496998737024,21.42969003126,1015,21.332155909500003,1013
bunty,BCP_Nootsie,2022-10-23,06:30:02,20.5673828125,86.00403536216037,977.4386852434528,349.92401642745125,21.42969003126,1015,20.6041595157,1009
bunty,BCP_Nootsie,2022-10-23,06:40:03,20.5015625,86.76874186763747,977.5585823564646,349.268668107723,21.21818808168,989,21.22998311862,933
