Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
bunty,BCP_Nootsie,2022-10-13,00:00:02,23.162109375,53.072561491929385,992.9626281968028,217.72526806314062,25.40330522496,397,349,349
bunty,BCP_Nootsie,2022-10-13,00:01:03,23.1771484375,52.73514977085831,992.9659213386896,217.59756901606016,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:02:02,23.15703125,52.728827600170966,992.9592801997081,217.8817412085423,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:03:03,23.151953125,53.10564746851947,992.9660575533088,217.69602792002405,25.50584422656,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:04:02,23.1671875,53.28915519656323,992.991317310979,217.41161573966593,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:05:03,23.2025390625,53.217439181000664,992.984051565411,217.47308924255879,25.50584422656,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:06:02,23.2126953125,53.207331910062386,992.9924343807008,217.43052585168726,25.61480717454,398,348,349
bunty,BCP_Nootsie,2022-10-13,00:07:03,23.2126953125,53.212711042105,992.9873991396844,217.31613834693158,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:08:02,23.2126953125,53.362497372186255,993.0447811197039,217.0024816224815,25.19821196298,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:09:03,23.2328125,53.174885724348215,993.0729558946182,217.03222275689305,25.30076622336,397,349,349
bunty,BCP_Nootsie,2022-10-13,00:10:02,23.2328125,52.92532198171092,993.0581450175143,216.98941742594613,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:11:03,23.258203125,53.308384770223356,993.0576811137814,216.97861617227156,25.40330522496,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:12:02,23.227734375,53.55661071498064,993.0818289174074,216.80320927275082,25.08926427378,397,349,349
bunty,BCP_Nootsie,2022-10-13,00:13:02,23.1873046875,53.655010217056656,993.0718922912171,216.95553003398308,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:14:03,23.2126953125,53.18500253628715,993.054934620232,216.81676446189945,25.61480717454,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:15:02,23.2025390625,53.156483731151155,993.071811556324,216.85933092353125,25.19821196298,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:16:03,23.1771484375,53.39475789194228,993.0364515937333,217.04160196025484,25.50584422656,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:17:02,23.2025390625,53.05721875886696,993.0565950668548,217.18724906342268,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:18:03,23.1974609375,52.93545631275131,993.0076792365729,217.65809536714212,25.19821196298,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:19:02,23.1822265625,53.350106896081506,993.0077342035995,217.6115992240344,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:20:03,23.151953125,53.670462795082955,992.9846742396727,217.51032175550947,25.61480717454,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:21:02,23.172265625,53.5881951370134,992.964233703269,217.79708307329022,25.40330522496,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:22:03,23.1771484375,53.14508318493553,992.937341658369,217.91098928310328,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:23:02,23.1873046875,52.929276486156375,992.935164717372,217.91170986459616,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:24:03,23.2025390625,53.279047152348795,992.9300172409311,218.20055379331052,25.19821196298,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:25:02,23.22265625,53.34065940597394,992.9046156601444,218.13019890824276,24.9867100134,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:26:02,23.2177734375,53.174081243814285,992.8405108420993,218.82892311064867,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:27:03,23.2076171875,53.423123266562065,992.8574171685152,218.45790192926134,25.50584422656,397,348,349
bunty,BCP_Nootsie,2022-10-13,00:28:02,23.2126953125,52.96332633377379,992.8354476665424,218.9142915437945,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:29:03,23.2126953125,53.11866274174241,992.8607635506538,218.74355487088312,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:30:02,23.2177734375,53.42932478856645,992.8674853615975,218.6011057926487,25.08926427378,398,348,349
bunty,BCP_Nootsie,2022-10-13,00:31:03,23.2177734375,53.11882427546399,992.9164585513774,218.08789040489654,25.40330522496,397,349,349
bunty,BCP_Nootsie,2022-10-13,00:32:02,23.22265625,53.12436622940572,992.8742942954332,218.44413452647626,25.50584422656,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:33:03,23.2177734375,53.290620633547164,992.9231232167397,218.37253365044762,25.40330522496,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:34:02,23.1974609375,53.40046375648573,992.8962917645849,218.4003247878905,25.40330522496,398,348,349
bunty,BCP_Nootsie,2022-10-13,00:35:03,23.2025390625,53.73358878511291,992.8996671380248,218.12920791418523,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:36:02,23.1974609375,53.599938155061984,992.9148279283935,218.31470819026367,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:37:02,23.2076171875,53.4337103051044,992.938455750357,217.9011488510699,24.9867100134,398,348,349
bunty,BCP_Nootsie,2022-10-13,00:38:03,23.1822265625,53.31718209761095,992.9166004510754,218.36806669285116,25.61480717454,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:39:02,23.1923828125,53.411875805929505,992.8743518440793,218.2576308394261,25.40330522496,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:40:03,23.2025390625,53.54519544064971,992.9283011488128,218.12920791418523,25.61480717454,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:41:02,23.151953125,53.69833151791582,992.9204658654221,218.2386805128291,25.40330522496,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:42:03,23.1873046875,53.44430282069665,992.9119449320718,218.0539121772951,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:43:02,23.146875,53.49300865193793,992.880074263203,218.4094217271444,25.30076622336,398,348,349
bunty,BCP_Nootsie,2022-10-13,00:44:03,23.151953125,53.46580376939293,992.8849989308831,218.38112459051192,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:45:02,23.151953125,53.371283611945685,992.9086803095612,218.50954123059967,25.30076622336,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:46:03,23.162109375,53.29404169278671,992.9137155502115,218.43819846234095,25.08926427378,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:47:02,23.1671875,53.59373569369311,992.884971032589,218.2967219825463,25.50584422656,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:48:02,23.1873046875,53.350264836200466,992.836002123378,218.66796690200778,25.50584422656,398,349,349
bunty,BCP_Nootsie,2022-10-13,00:49:02,23.15703125,52.87306961549513,992.9170907076763,218.42369008885498,24.9867100134,398,349,349
