Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
heron,BCP_Nootsie,2022-10-26,14:03:11,21.5412109375,29.018448048232482,996.3561566195001,189.06426648894794,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,14:05:35,21.8166015625,28.58414294790835,996.2773021779583,189.72951255939645,n/a,n/a,370,371
heron,BCP_Nootsie,2022-10-26,14:06:58,21.867578125,28.482689681549218,996.2198272319567,190.70370315389718,n/a,n/a,23.98864847238,374
heron,BCP_Nootsie,2022-10-26,14:56:44,n/a,n/a,n/a,n/a,24.536621779740003,360,23.5684827063,386
heron,BCP_Nootsie,2022-10-26,15:00:03,n/a,n/a,n/a,n/a,24.64268555952,364,24.305390227620002,386
heron,BCP_Nootsie,2022-10-26,15:46:37,21.8419921875,29.167570883368747,994.494873791236,204.90626398767287,24.536621779740003,358,n/a,n/a
heron,BCP_Nootsie,2022-10-26,15:50:02,21.8625,29.156111404588927,994.4817162655112,205.2592490674247,25.17962676894,361,n/a,n/a
heron,BCP_Nootsie,2022-10-26,15:51:41,21.8625,28.77774151204318,994.4668748168634,205.21653521036643,25.073562989160003,361,n/a,n/a
heron,BCP_Nootsie,2022-10-26,15:53:04,21.8318359375,28.77854092415756,994.4446254614412,205.44164263701398,24.7487493393,361,n/a,n/a
heron,BCP_Nootsie,2022-10-26,15:55:21,21.8216796875,28.784331975881866,994.4038079279173,205.79194173082752,25.073562989160003,361,n/a,n/a
heron,BCP_Nootsie,2022-10-26,15:59:28,21.877734375,28.888581672397926,994.3164765060791,206.17922525581363,25.17962676894,362,n/a,n/a
heron,BCP_Nootsie,2022-10-26,16:00:02,21.87265625,28.755027606953224,994.3178276518192,206.1734970674542,24.96749920938,361,n/a,n/a
heron,BCP_Nootsie,2022-10-26,16:11:01,22.0765625,28.594902402571005,994.3669812082003,205.9210514177924,24.536621779740003,360,n/a,n/a
heron,BCP_Nootsie,2022-10-26,16:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,16:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,16:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,16:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,17:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,17:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,17:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,17:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,17:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,17:50:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,18:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,18:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,18:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-26,18:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
