Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
bunty,BCP_Nootsie,2022-10-14,00:00:03,18.564453125,36.34708043685791,995.3986389996928,197.19926277398054,21.846285242820002,367,350,351
bunty,BCP_Nootsie,2022-10-14,00:10:02,18.5189453125,36.341772759690734,995.3798040210158,197.33111153832832,21.641191980840002,367,350,351
bunty,BCP_Nootsie,2022-10-14,00:20:03,18.4431640625,37.344664966519055,995.2398522244366,198.71010999018483,21.32715102966,367,350,351
bunty,BCP_Nootsie,2022-10-14,00:30:02,18.3875,37.52649348430342,995.272689135927,198.0659564170473,21.32715102966,366,349,351
bunty,BCP_Nootsie,2022-10-14,00:40:02,18.306640625,37.70829076556316,995.134560119793,199.4576730396599,21.32715102966,366,350,349
bunty,BCP_Nootsie,2022-10-14,00:50:03,18.29140625,37.83491626281853,995.0524130275603,200.3354799285328,21.11564908008,366,349,351
bunty,BCP_Nootsie,2022-10-14,01:00:02,18.296484375,38.04411480324847,994.9551959841112,201.18356432543598,21.32715102966,367,351,350
bunty,BCP_Nootsie,2022-10-14,01:10:03,18.2611328125,38.203741685915844,994.942988396915,200.66387581209418,21.21818808168,366,349,351
bunty,BCP_Nootsie,2022-10-14,01:20:02,18.20546875,38.56695306099038,994.8772859464913,201.5435050699348,20.9105558181,366,351,349
bunty,BCP_Nootsie,2022-10-14,01:30:03,18.18515625,39.11162004262797,994.821813228443,201.98423501051244,21.11564908008,365,350,350
bunty,BCP_Nootsie,2022-10-14,01:40:02,18.1447265625,38.69344170550047,994.8783718641473,201.60646991220298,21.0130948197,366,349,351
bunty,BCP_Nootsie,2022-10-14,01:50:03,18.1498046875,39.05656773375229,994.876697639575,201.7619302188393,20.070971966160002,367,350,351
bunty,BCP_Nootsie,2022-10-14,02:00:02,18.124609375,39.13348996966239,994.8463353353487,201.84783109844747,20.173510967760002,367,351,350
bunty,BCP_Nootsie,2022-10-14,02:10:03,18.109375,39.18298538436397,994.8661472749329,201.86428414009828,20.48755191894,366,349,351
bunty,BCP_Nootsie,2022-10-14,02:20:02,17.998046875,39.342175689924524,994.7224598903326,202.8773321450926,20.282473915740002,367,351,350
bunty,BCP_Nootsie,2022-10-14,02:30:03,17.9474609375,39.1550807292177,994.7303048431332,203.05125951283114,20.48755191894,367,351,350
bunty,BCP_Nootsie,2022-10-14,02:40:02,17.896875,39.171404659173824,994.6977836886148,203.2260357036565,20.48755191894,366,350,350
bunty,BCP_Nootsie,2022-10-14,02:50:02,17.891796875,38.8525009845443,994.6075487225676,203.86425319192398,20.282473915740002,367,350,351
bunty,BCP_Nootsie,2022-10-14,03:00:03,17.8666015625,38.75347295805862,994.5401344069419,204.53154157851299,20.282473915740002,367,350,350
bunty,BCP_Nootsie,2022-10-14,03:10:02,17.805859375,39.14920053627772,994.562832550225,204.1278798912281,20.282473915740002,367,350,350
bunty,BCP_Nootsie,2022-10-14,03:20:03,17.7755859375,39.171066616503474,994.5574604651661,204.27209221455763,20.59010617932,366,350,350
bunty,BCP_Nootsie,2022-10-14,03:30:02,17.730078125,39.52816047493139,994.5871205080352,203.99335516977362,20.282473915740002,366,349,351
bunty,BCP_Nootsie,2022-10-14,03:40:03,17.6744140625,39.57745237450014,994.567956849096,204.1260113645693,20.69905386852,367,350,351
bunty,BCP_Nootsie,2022-10-14,03:50:02,17.6390625,39.736652952857064,994.5928777417686,204.07176653934013,20.59010617932,366,349,351
bunty,BCP_Nootsie,2022-10-14,04:00:03,17.623828125,39.555308966356826,994.6524960656099,203.11642128191176,20.8016081289,367,349,351
bunty,BCP_Nootsie,2022-10-14,04:10:02,17.5783203125,40.24721516556377,994.701985085259,202.99512070010064,20.173510967760002,366,350,349
bunty,BCP_Nootsie,2022-10-14,04:20:03,17.54296875,40.23060734335029,994.698451716783,203.40705048508818,20.38501291734,367,349,351
bunty,BCP_Nootsie,2022-10-14,04:30:02,17.517578125,40.37869350948574,994.6526745758922,203.42462361363854,20.48755191894,367,350,349
bunty,BCP_Nootsie,2022-10-14,04:40:03,17.5125,40.18648918294013,994.5842224591659,204.14549934396788,20.38501291734,366,350,350
bunty,BCP_Nootsie,2022-10-14,04:50:02,17.4873046875,40.114996727805526,994.6625172135637,203.27088857548998,20.38501291734,366,349,351
bunty,BCP_Nootsie,2022-10-14,05:00:02,17.43671875,40.39468668732116,994.6934675813612,203.18069848846915,20.59010617932,367,350,350
bunty,BCP_Nootsie,2022-10-14,05:10:03,17.4619140625,40.762744619819415,994.7606755903031,202.4271367374918,20.59010617932,367,351,350
bunty,BCP_Nootsie,2022-10-14,05:20:02,17.826171875,39.671443693269026,994.8075246171612,202.2880833599317,20.48755191894,367,350,351
bunty,BCP_Nootsie,2022-10-14,05:30:03,17.7552734375,39.62722679591046,994.8498689642652,201.73002646716398,20.59010617932,366,351,350
bunty,BCP_Nootsie,2022-10-14,05:40:02,17.6390625,39.58833016715321,994.8853211703365,201.33366974894656,20.48755191894,366,351,349
bunty,BCP_Nootsie,2022-10-14,05:50:03,17.60859375,40.31328635250119,994.981944346219,200.5877639426847,20.173510967760002,366,351,349
bunty,BCP_Nootsie,2022-10-14,06:00:02,17.5681640625,40.43397923043542,995.0515690771662,199.8738809661844,20.38501291734,366,350,350
bunty,BCP_Nootsie,2022-10-14,06:10:03,17.527734375,40.64785510393932,995.1846380924785,198.99073082138685,20.48755191894,366,351,349
bunty,BCP_Nootsie,2022-10-14,06:20:02,17.50234375,40.82889299725177,995.1678084094206,199.1900944479692,20.173510967760002,367,351,350
bunty,BCP_Nootsie,2022-10-14,06:30:03,17.4669921875,41.23490281846635,995.2207845894584,198.46162080684547,20.070971966160002,366,349,350
bunty,BCP_Nootsie,2022-10-14,06:40:02,17.4720703125,41.33927945076203,995.225584888195,198.92736132944913,20.282473915740002,366,350,350
bunty,BCP_Nootsie,2022-10-14,06:50:03,17.4720703125,41.55880697417486,995.2991696798387,198.00818133503927,20.38501291734,367,350,349
bunty,BCP_Nootsie,2022-10-14,07:00:02,17.4873046875,41.23509332023719,995.3331651753946,197.83699802270402,20.282473915740002,366,350,349
bunty,BCP_Nootsie,2022-10-14,07:10:03,17.50234375,41.76211458919677,995.3934832601942,197.07401987928537,19.96200901818,367,350,351
bunty,BCP_Nootsie,2022-10-14,07:20:02,17.4873046875,41.72356032163503,995.4080953933316,196.8510038718268,20.38501291734,367,349,351
bunty,BCP_Nootsie,2022-10-14,07:30:03,17.4923828125,41.33935804969382,995.3598148511486,197.28661775998864,20.173510967760002,367,351,350
bunty,BCP_Nootsie,2022-10-14,07:40:02,17.5580078125,41.47167164005501,995.5096615490089,196.3037054745818,20.282473915740002,366,349,350
bunty,BCP_Nootsie,2022-10-14,07:50:03,17.613671875,41.96630855503534,995.6076619243539,195.15331369233047,20.173510967760002,366,351,350
bunty,BCP_Nootsie,2022-10-14,08:00:02,17.6541015625,42.1862964116117,995.7318922094014,194.48456516386213,20.070971966160002,366,349,351
bunty,BCP_Nootsie,2022-10-14,08:10:03,17.740234375,42.236543297943996,995.8068090849824,193.6146539030457,20.070971966160002,366,349,350
bunty,BCP_Nootsie,2022-10-14,08:20:02,17.7654296875,42.47841000721913,995.8674738567898,193.0888938222395,19.85947001658,367,351,349
bunty,BCP_Nootsie,2022-10-14,08:30:02,17.8716796875,42.605766106970094,996.0062940604089,192.17404656861305,19.96200901818,366,349,351
bunty,BCP_Nootsie,2022-10-14,08:40:02,17.9728515625,42.65077020167094,996.030877090302,191.49750073331177,20.070971966160002,365,350,350
bunty,BCP_Nootsie,2022-10-14,08:50:02,18.0384765625,43.09103426350326,996.1441575533322,191.06623548760456,19.75693101498,367,350,351
bunty,BCP_Nootsie,2022-10-14,09:00:03,18.028515625,43.79415078695977,996.2780847805916,189.5135766280242,20.070971966160002,366,351,349
bunty,BCP_Nootsie,2022-10-14,09:10:02,18.0384765625,44.28851486670536,996.4053046795027,188.3404485363559,20.173510967760002,366,350,350
bunty,BCP_Nootsie,2022-10-14,09:20:03,18.0689453125,44.96974948459024,996.6785946892234,186.56144186980745,20.173510967760002,366,350,350
bunty,BCP_Nootsie,2022-10-14,09:30:02,18.0435546875,45.86438646895595,996.5341963568525,187.7635767641695,19.85947001658,367,350,351
bunty,BCP_Nootsie,2022-10-14,09:40:03,18.0384765625,46.56665562026307,996.6680073074124,186.63287678641348,19.85947001658,367,350,351
bunty,BCP_Nootsie,2022-10-14,09:50:02,18.028515625,48.026261101868165,996.7836188438546,185.56421095806078,20.173510967760002,367,350,350
bunty,BCP_Nootsie,2022-10-14,10:00:03,18.003125,48.716532415330846,996.8080651369644,185.32899317009353,19.85947001658,366,350,350
bunty,BCP_Nootsie,2022-10-14,10:10:02,18.0435546875,49.10690091322106,996.7851865136884,185.6875159552176,19.6543767546,366,350,350
bunty,BCP_Nootsie,2022-10-14,10:20:03,18.0638671875,50.027953937077115,996.8037103413527,185.13817803568247,19.75693101498,366,349,351
bunty,BCP_Nootsie,2022-10-14,10:30:02,18.1294921875,51.6917118123763,996.8437445176022,185.0293700512522,20.070971966160002,367,349,350
bunty,BCP_Nootsie,2022-10-14,10:40:02,18.3369140625,52.21918079000357,996.7578120067955,186.11900359092328,20.173510967760002,366,350,350
bunty,BCP_Nootsie,2022-10-14,10:50:03,18.584765625,51.84260323059416,996.755899375105,185.7960407482332,20.8016081289,367,350,351
bunty,BCP_Nootsie,2022-10-14,11:00:02,18.7365234375,53.3126865507965,996.6020689672503,187.19265027981257,20.59010617932,366,350,351
bunty,BCP_Nootsie,2022-10-14,11:10:03,18.878125,55.11663255645409,996.5398945853314,187.46341785829748,20.8016081289,367,351,350
bunty,BCP_Nootsie,2022-10-14,11:20:03,19.1158203125,56.063978408372485,996.5120574171345,187.80999991049356,21.21818808168,366,351,350
bunty,BCP_Nootsie,2022-10-14,11:30:03,19.46484375,56.97285230915505,996.4133359302333,188.58760199059233,21.32715102966,367,351,351
bunty,BCP_Nootsie,2022-10-14,11:40:03,19.76328125,57.6721683101315,996.378769646526,188.85049112045243,21.42969003126,367,350,351
bunty,BCP_Nootsie,2022-10-14,11:50:03,19.9755859375,58.02272725220948,996.3012479199108,189.0927237695446,21.846285242820002,367,352,350
bunty,BCP_Nootsie,2022-10-14,12:00:02,20.1626953125,58.16246899778902,996.2602583107799,190.05996900345014,22.05777193362,367,351,350
bunty,BCP_Nootsie,2022-10-14,12:10:02,20.5826171875,59.12695001496642,996.1699797466057,190.69799757004014,21.95523293202,367,350,352
bunty,BCP_Nootsie,2022-10-14,13:30:03,23.0609375,49.27230812679852,981.6621190249259,314.0089611945579,24.672669062220002,398,380,380
bunty,BCP_Nootsie,2022-10-14,13:40:02,21.8521484375,52.66014135570553,981.5367606161685,314.7913012628846,24.24968042184,383,344,346
bunty,BCP_Nootsie,2022-10-14,15:40:02,30.830078125,40.712073615452475,979.6413279113041,330.84545792841755,25.928848125720002,943,1015,533
bunty,BCP_Nootsie,2022-10-14,15:50:03,30.956640625,40.11230104264703,979.5000234404426,332.28962341846426,25.61480717454,1014,603,1012
bunty,BCP_Nootsie,2022-10-14,16:00:02,31.57890625,39.171034612989565,979.446278638958,332.6039410699792,25.30076622336,1010,763,1015
bunty,BCP_Nootsie,2022-10-14,16:10:03,32.0896484375,38.40894841255617,979.3609805111855,333.65651313163994,25.40330522496,1010,993,1009
bunty,BCP_Nootsie,2022-10-14,16:20:02,32.0896484375,37.40401513744323,979.1853834810208,334.920248325344,25.08731114994,1015,1004,910
bunty,BCP_Nootsie,2022-10-14,16:30:03,31.371484375,39.83451172245614,979.0202748444342,336.35112142024445,25.30076622336,599,867,999
bunty,BCP_Nootsie,2022-10-14,16:40:02,31.43203125,39.930755791264126,978.9810823629907,336.54949105716696,25.71734617614,1015,991,965
bunty,BCP_Nootsie,2022-10-14,16:50:03,30.9970703125,39.99340934741316,978.9008751913879,337.4925780889083,25.40330522496,1015,1007,897
bunty,BCP_Nootsie,2022-10-14,17:00:02,30.177734375,41.94824887003988,978.7703127619944,338.23148967009706,25.82630912412,1011,991,1014
bunty,BCP_Nootsie,2022-10-14,17:10:03,30.15234375,42.0610578197591,978.770337573281,338.30643419226664,25.71734617614,1013,1003,829
bunty,BCP_Nootsie,2022-10-14,17:20:02,30.2837890625,41.57586007101775,978.7118227487435,339.2135122550126,25.82630912412,999,1011,611
bunty,BCP_Nootsie,2022-10-14,17:30:03,30.13203125,41.35515410360474,978.6103390876347,339.67776344567073,25.61480717454,802,1015,780
bunty,BCP_Nootsie,2022-10-14,17:40:02,29.9248046875,41.755351434487494,978.6296059053019,339.5564507610235,25.61480717454,1009,24.25691308356,625
bunty,BCP_Nootsie,2022-10-14,17:50:03,30.0310546875,41.1629264507315,978.5729419590907,340.09479238479975,25.61480717454,1014,24.25691308356,733
bunty,BCP_Nootsie,2022-10-14,18:00:02,29.7578125,41.65314001155071,978.5290767676597,340.3579154686116,25.40330522496,749,24.56982488502,819
bunty,BCP_Nootsie,2022-10-14,18:10:03,29.838671875,41.196342722857565,978.5697053190358,340.1222743302512,25.40330522496,1014,24.148362122640002,1011
