Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
heron,BCP_Nootsie,2022-10-31,16:10:03,21.944140625,42.96654993895005,994.406185558147,205.689473645689,25.17962676894,477,24.305390227620002,399
heron,BCP_Nootsie,2022-10-31,16:20:02,22.127734375,43.26227141374208,994.3618438775543,205.96453012215943,25.39837663902,472,24.62213198286,393
heron,BCP_Nootsie,2022-10-31,16:30:42,22.43359375,42.039017998387415,994.3397291150391,206.13457174237817,26.03474405892,470,24.725555993700002,390
heron,BCP_Nootsie,2022-10-31,16:40:03,22.68359375,41.49657896925388,994.2869726416461,206.68325092048025,26.03474405892,479,25.04231300772,395
heron,BCP_Nootsie,2022-10-31,16:50:02,22.8876953125,40.736362751146665,994.3304658706603,206.42432059603044,25.92868027914,430,25.04231300772,393
heron,BCP_Nootsie,2022-10-31,17:00:03,22.515234375,41.850825660438076,994.3739571424563,205.81416616989844,25.822616499360002,446,25.675796518200002,390
heron,BCP_Nootsie,2022-10-31,17:10:02,22.66328125,40.52426708297723,994.3643547157345,205.81286399615536,26.79043513842,444,25.675796518200002,412
heron,BCP_Nootsie,2022-10-31,17:20:03,22.775390625,40.491388353601145,994.3271739492391,206.27557625548408,26.68437135864,432,25.4624787738,370
heron,BCP_Nootsie,2022-10-31,17:30:02,22.958984375,40.04728220629598,994.3466113469625,206.32483416411014,26.571670009560002,440,26.205856017840002,378
heron,BCP_Nootsie,2022-10-31,17:40:02,23.045703125,39.99187055162683,994.3303809790174,206.1144705891798,26.571670009560002,440,25.99253827344,378
heron,BCP_Nootsie,2022-10-31,17:50:02,22.9947265625,40.214171512373845,994.3991826492866,205.82991850483708,26.571670009560002,439,25.88264453988,377
heron,BCP_Nootsie,2022-10-31,18:00:02,22.958984375,40.46424348837137,994.5233477467841,204.54494726946373,26.68437135864,441,25.77922052904,376
heron,BCP_Nootsie,2022-10-31,18:10:18,23.0763671875,40.086516859296395,994.6515587537313,203.48806991116618,25.822616499360002,431,25.04231300772,372
heron,BCP_Nootsie,2022-10-31,18:20:03,22.7958984375,40.58591616776973,994.7617718252858,202.40041380079356,26.253493929,426,25.77922052904,368
heron,BCP_Nootsie,2022-10-31,18:30:02,22.9845703125,40.41429713121301,994.8039602432458,202.35817886497637,26.571670009560002,429,25.99253827344,371
heron,BCP_Nootsie,2022-10-31,18:40:03,22.938671875,40.141744487433876,994.9372868391706,201.0359975946642,26.03474405892,322,25.88264453988,333
heron,BCP_Nootsie,2022-10-31,18:50:02,22.7294921875,40.830146849727896,995.0327890226445,200.15247443703615,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-31,19:00:02,23.0814453125,40.225535620724344,995.2222158881308,198.93907878500093,24.854813119080003,324,24.51870797202,335
heron,BCP_Nootsie,2022-10-31,19:10:02,22.938671875,40.58646853704449,995.337542750553,197.55823328267738,24.7487493393,327,23.98864847238,336
heron,BCP_Nootsie,2022-10-31,20:00:02,23.933203125,37.530116816558746,995.698004227099,194.6516979752779,24.536621779740003,353,23.87875473882,371
heron,BCP_Nootsie,2022-10-31,20:10:02,22.8365234375,39.896863627410696,995.7509102160154,194.41251298633748,24.854813119080003,354,24.09207248322,369
heron,BCP_Nootsie,2022-10-31,20:20:02,22.33671875,41.178059245461576,995.8471390702664,193.48042671618745,24.64268555952,368,23.5684827063,373
heron,BCP_Nootsie,2022-10-31,20:30:02,22.041015625,41.95844710173753,995.9372281632931,192.70000816457394,24.317871909660003,368,23.775330727980002,374
heron,BCP_Nootsie,2022-10-31,20:40:03,22.0255859375,42.35757248583551,996.0286448593947,191.8408940912547,24.42393568944,328,24.305390227620002,341
heron,BCP_Nootsie,2022-10-31,20:50:02,21.8419921875,42.2784694711503,996.2312288933987,190.6102895992661,24.536621779740003,325,23.25174095106,338
heron,BCP_Nootsie,2022-10-31,21:00:03,21.6431640625,43.06344417039357,996.3397887071156,189.6545752205262,24.42393568944,325,23.5684827063,340
heron,BCP_Nootsie,2022-10-31,21:10:02,21.515625,43.516189060233565,996.5225564773291,187.48827619486335,24.21180812988,323,23.36163468462,337
heron,BCP_Nootsie,2022-10-31,21:20:02,21.3779296875,43.7028442394473,996.4804618939203,188.15550940845833,24.21180812988,332,23.148316940220003,339
heron,BCP_Nootsie,2022-10-31,21:30:03,21.2912109375,43.978377284744596,996.4916151836863,187.7797942978231,24.317871909660003,327,23.46505869546,336
heron,BCP_Nootsie,2022-10-31,21:40:02,21.2248046875,44.18224388704559,996.4165539275126,188.5636725286682,23.780945959020002,326,22.93499919582,342
heron,BCP_Nootsie,2022-10-31,21:50:03,21.143359375,44.5407486599242,996.5709943928513,187.1647844525443,23.780945959020002,326,23.03842320666,332
heron,BCP_Nootsie,2022-10-31,22:00:02,21.08203125,44.6782907466457,996.5955702509139,186.99092329001653,23.88699448002,325,23.03842320666,334
heron,BCP_Nootsie,2022-10-31,22:10:03,21.046484375,44.60578460902683,996.7980650759173,185.55142764192018,23.67488217924,326,23.25174095106,341
heron,BCP_Nootsie,2022-10-31,22:20:02,20.9953125,44.59962932615831,996.9081782461891,184.60899375595292,23.88699448002,325,22.83157518498,334
heron,BCP_Nootsie,2022-10-31,22:30:03,20.9443359375,44.50496358418315,996.9450780899969,183.94566758186315,23.88699448002,324,23.03842320666,337
heron,BCP_Nootsie,2022-10-31,22:40:02,20.90859375,44.53750734735428,996.8357003157622,185.11536301562035,23.9930582598,325,23.03842320666,337
