Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
heron,BCP_Nootsie,2022-10-28,00:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,00:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,00:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,00:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,00:40:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,00:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,01:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,01:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,01:20:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,01:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,01:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,01:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,02:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,02:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,02:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,02:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,02:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,02:50:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,03:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,03:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,03:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,03:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,03:40:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,03:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,04:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,04:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,04:20:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,04:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,04:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,04:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,05:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,05:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,05:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,05:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,05:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,05:50:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,06:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,06:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,06:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,06:30:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,06:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,06:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,07:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,07:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,07:20:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,07:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,07:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,07:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,08:00:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,08:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,08:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,08:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,08:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,08:50:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,09:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,09:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,09:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,09:30:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,09:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,09:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,10:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,10:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,10:20:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,10:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,10:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,10:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,11:00:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,11:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,11:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,11:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,11:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,11:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,12:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,12:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,12:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,12:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,12:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,12:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,13:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,13:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,13:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,13:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,13:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-28,14:08:54,23.47421875,42.658226141402174,995.045329922823,200.1814417848405,25.5044404188,368,n/a,n/a
heron,BCP_Nootsie,2022-10-28,14:10:02,23.6322265625,42.13089244922626,994.9953233365873,200.4298511593986,26.03474405892,371,n/a,n/a
heron,BCP_Nootsie,2022-10-28,14:11:42,23.953515625,41.15843499109636,995.0430647830269,200.38106942376695,26.140807838700002,371,n/a,n/a
heron,BCP_Nootsie,2022-10-28,14:20:02,24.4994140625,39.626786558746765,995.025916001973,200.45838652882833,25.5044404188,362,n/a,n/a
heron,BCP_Nootsie,2022-10-28,14:30:02,22.9744140625,47.13484004734065,994.9060592051567,201.0748813324119,26.253493929,376,n/a,n/a
heron,BCP_Nootsie,2022-10-28,15:23:46,22.39296875,44.24109527082338,995.2369283523677,198.58884893013806,25.39837663902,360,24.305390227620002,364
heron,BCP_Nootsie,2022-10-28,15:30:56,22.591796875,43.538849161171484,995.1796177972943,198.9788589068818,25.28569054872,369,24.40881423846,377
