Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
bunty,BCP_Nootsie,2022-10-15,00:00:03,23.359375,78.94613763001242,980.8024546156636,321.1770819227014,24.672669062220002,949,24.35908587444,741
bunty,BCP_Nootsie,2022-10-15,00:10:02,23.2833984375,80.050233236356,980.8198940728878,320.9388655979917,24.877762324200003,879,24.25691308356,794
bunty,BCP_Nootsie,2022-10-15,00:20:03,23.1671875,80.33686379473305,980.9334296410084,320.02960404367957,24.775223322600002,1015,24.25691308356,1014
bunty,BCP_Nootsie,2022-10-15,00:40:03,23.07109375,81.60817499834175,980.9837717858823,319.34038679099154,24.775223322600002,995,24.35908587444,675
bunty,BCP_Nootsie,2022-10-15,00:50:02,23.1064453125,81.39082330480171,980.7835371182141,321.4092079140461,24.570130060620002,952,24.35908587444,1014
bunty,BCP_Nootsie,2022-10-15,01:00:03,22.94453125,82.84251368638894,980.8508252309571,320.9036657561033,24.570130060620002,683,23.937623112060002,1015
bunty,BCP_Nootsie,2022-10-15,01:10:02,22.8080078125,83.48060958278205,980.8246512057246,320.59899404620165,24.9867100134,721,24.46765209414,932
bunty,BCP_Nootsie,2022-10-15,01:20:03,22.6916015625,84.2374096894914,980.8654986849765,320.42083901977503,24.570130060620002,941,24.25691308356,819
bunty,BCP_Nootsie,2022-10-15,01:30:02,22.6310546875,84.53386334491205,980.8719073350533,320.7825101739238,24.672669062220002,1014,24.35908587444,1013
bunty,BCP_Nootsie,2022-10-15,01:40:03,22.7017578125,84.42438516425895,980.8885500266512,320.22326911595775,24.461167112640002,1013,24.46765209414,1014
bunty,BCP_Nootsie,2022-10-15,01:50:02,22.6765625,85.20249283737448,980.8760728092523,320.2183316675233,24.570130060620002,784,24.148362122640002,993
bunty,BCP_Nootsie,2022-10-15,02:00:03,22.7322265625,85.65184450111951,980.9098896131095,320.43150033866556,24.35862811104,1015,24.148362122640002,1011
bunty,BCP_Nootsie,2022-10-15,02:10:02,22.7322265625,85.29493518397662,980.9349472591553,319.94404895757,24.672669062220002,1015,24.56982488502,1014
bunty,BCP_Nootsie,2022-10-15,02:20:03,22.651171875,85.80674681268461,980.8764161930939,320.59833641674925,24.461167112640002,1014,24.148362122640002,1007
bunty,BCP_Nootsie,2022-10-15,02:30:02,22.6005859375,86.16313297400492,980.8160548012104,320.96004055540425,24.461167112640002,1015,24.25691308356,1012
bunty,BCP_Nootsie,2022-10-15,02:40:03,22.47421875,86.61539672663153,980.8832057769821,320.5716358027366,24.9867100134,1014,24.46765209414,760
bunty,BCP_Nootsie,2022-10-15,02:50:02,22.45390625,86.76661043319153,980.9920383073918,319.4283917263202,24.672669062220002,1015,24.25691308356,932
bunty,BCP_Nootsie,2022-10-15,03:00:03,22.58046875,85.96974610657239,981.1110251443118,318.7983905925292,24.35862811104,1015,23.937623112060002,1014
bunty,BCP_Nootsie,2022-10-15,03:10:02,22.65625,86.12130212825146,981.0785884494678,318.8721692497224,24.672669062220002,1015,23.937623112060002,1012
bunty,BCP_Nootsie,2022-10-15,03:20:03,22.6966796875,85.6919849527666,981.0317315123942,318.91342817378995,24.672669062220002,999,23.73326227152,1005
bunty,BCP_Nootsie,2022-10-15,03:30:02,22.6916015625,86.14642410268931,981.0605047172289,319.15517249055137,24.775223322600002,1015,24.04617407298,1013
bunty,BCP_Nootsie,2022-10-15,03:40:03,22.6916015625,86.37502981503194,981.0172208783073,319.0688151449712,24.35862811104,1013,23.937623112060002,1015
bunty,BCP_Nootsie,2022-10-15,03:50:02,22.681640625,86.27035815822592,981.0510505708619,318.92196257072095,24.672669062220002,1014,24.04617407298,748
bunty,BCP_Nootsie,2022-10-15,04:00:03,22.681640625,85.41630858596118,980.9683325539352,319.82969666393456,24.570130060620002,1015,23.83545032118,993
bunty,BCP_Nootsie,2022-10-15,04:10:02,22.661328125,85.97278080160643,980.9386734353122,319.8565212066874,24.570130060620002,988,24.25691308356,1013
bunty,BCP_Nootsie,2022-10-15,04:20:03,22.651171875,86.51921785817609,980.9746204062286,319.5466544696996,24.775223322600002,896,24.04617407298,846
bunty,BCP_Nootsie,2022-10-15,04:30:02,22.6310546875,86.71488211095573,981.0694691513645,318.73877669864197,24.35862811104,1015,24.35908587444,1014
bunty,BCP_Nootsie,2022-10-15,04:40:03,22.6310546875,86.86775834412093,981.1722935801912,318.20439930304343,24.24968042184,1012,24.148362122640002,1013
bunty,BCP_Nootsie,2022-10-15,04:50:02,22.58046875,87.14829748314723,981.1379939686019,318.7120507627832,24.570130060620002,830,23.937623112060002,1006
bunty,BCP_Nootsie,2022-10-15,05:00:03,22.5349609375,87.6533186724392,981.1511059724561,318.1683791854547,24.24968042184,1015,24.148362122640002,1014
bunty,BCP_Nootsie,2022-10-15,05:10:02,22.469140625,88.59657343935798,981.269450329085,317.2991831656532,24.461167112640002,985,24.25691308356,774
